"LEVEL_ID","UNIT_ID","CODE","P_IDENT","Catalog_ID","S_NYSM_NUM","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
1886,453,"UFI","PIN 1BOW.27.101",5772,12644,"EU","10A","1",4.75,19.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","flow blue ironstone/whiteware",1835,1870,2,0.894427190999916,"3","1"
1886,453,"OMO","PIN 1BOW.27.101",5770,12644,"EU","10A","1",4.75,19.2,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,4,0.303608550612986,"3","2"
1886,453,"MBG","PIN 1BOW.27.101",5775,12644,"EU","10A","1",4.75,19.2,"Domestic","Glass","Glass Vessel","Bottle Glass","brown bottle glass",NA,NA,2,0.387112267670478,"3","1"
1886,453,"AFG","PIN 1BOW.27.101",5776,12644,"EU","10A","1",4.75,19.2,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,2,0.45358750731723,"3","2"
1886,453,"UIS","PIN 1BOW.27.101",5826,12644,"EU","10A","1",4.75,19.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.503742255954428,"3","1"
1886,453,"CCG","PIN 1BOW.27.101",5779,12644,"EU","10A","1",4.75,19.2,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,2,0.909717652294684,"3","3"
1886,453,"OTFG","PIN 1BOW.27.101",5777,12644,"EU","10A","1",4.75,19.2,"Architectural","Glass","Flat Glass","Flat Glass","other flat glass",NA,NA,2,0.942809041582063,"3","1"
1886,453,"XY","PIN 1BOW.27.101",5773,12644,"EU","10A","1",4.75,19.2,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,1,0.577350269189626,"3","2"
1886,453,"CFG","PIN 1BOW.27.101",5778,12644,"EU","10A","1",4.75,19.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,6,1.10613263750994,"3","1"
1886,453,"CS","PIN 1BOW.27.101",5771,12644,"EU","10A","1",4.75,19.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.296174438879546,"3","2"
1886,453,"UDB","PIN 1BOW.27.101",5774,12644,"EU","10A","1",4.75,19.2,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,1,0.273009453115974,"3","2"
1886,453,"UCN","PIN 1BOW.27.101",5837,12644,"EU","10A","1",4.75,19.2,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"3","2"
1886,453,"PLAS","PIN 1BOW.27.101",5769,12644,"EU","10A","1",4.75,19.2,"Other","Other","Plastic","Plastic","unidentified plastic",NA,NA,1,0.650443635587991,"3","1"
1706,427,"OTFG","PIN 1BOW.27.101",5753,12644,"STP","C14","1",0,30,"Architectural","Glass","Flat Glass","Flat Glass","other flat glass",NA,NA,1,0.471404520791032,"3","1"
1706,427,"MBG","PIN 1BOW.27.101",5751,12644,"STP","C14","1",0,30,"Domestic","Glass","Glass Vessel","Bottle Glass","brown bottle glass",NA,NA,2,0.387112267670478,"3","1"
1706,427,"MCN","PIN 1BOW.27.101",5752,12644,"STP","C14","1",0,30,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"3","2"
1708,428,"UCN","PIN 1BOW.27.101",5762,12644,"STP","C15","2",19,40,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,4,1.0222025039999,"2","2"
1708,428,"MCN","PIN 1BOW.27.101",5763,12644,"STP","C15","2",19,40,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,12,0.915324085675769,"2","2"
1708,428,"MCN","PIN 1BOW.27.101",5764,12644,"STP","C15","2",19,40,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,22,1.67809415707224,"2","2"
1708,428,"WIRE","PIN 1BOW.27.101",5761,12644,"STP","C15","2",19,40,"Architectural","Metal","Architectural Hardware","Other Hardware","wire",NA,NA,1,0.816496580927726,"2","1"
1708,428,"CWN","PIN 1BOW.27.101",5760,12644,"STP","C15","2",19,40,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1709,428,"CFG","PIN 1BOW.27.101",5758,12644,"STP","C15","1",0,19,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"3","1"
1709,428,"OBR","PIN 1BOW.27.101",5759,12644,"STP","C15","1",0,19,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"3","2"
1698,422,"MCN","PIN 1BOW.27.101",5780,12644,"STP","C09","1",0,30,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1853,441,"KB","PIN 1BOW.27.101",4479,12644,"EU","04","2",25.4,29,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,1,0.211340986102904,"2","2"
1853,441,"MCN","PIN 1BOW.27.101",4478,12644,"EU","04","2",25.4,29,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1853,441,"UTI","PIN 1BOW.27.101",4481,12644,"EU","04","2",25.4,29,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1853,441,"UCN","PIN 1BOW.27.101",4477,12644,"EU","04","2",25.4,29,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,2,0.511101251999952,"2","2"
1853,441,"OSL","PIN 1BOW.27.101",4480,12644,"EU","04","2",25.4,29,"Domestic","Other","Debris","Coal","slag",NA,NA,1,0.197927405206957,"2","1"
1716,433,"CWN","PIN 1BOW.27.101",4284,12644,"STP","C20","2",17,42,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"3","3"
1711,430,"OPLA","PIN 1BOW.27.101",5765,12644,"STP","C17","1",0,25,"Domestic","Other","Plastic","Plastic","other plastic",NA,NA,1,0.816496580927726,"1","1"
1711,430,"STAP","PIN 1BOW.27.101",5767,12644,"STP","C17","1",0,25,"Architectural","Metal","Architectural Hardware","Other Hardware","staple",NA,NA,1,1,"1","1"
1711,430,"HOOK","PIN 1BOW.27.101",5766,12644,"STP","C17","1",0,25,"Architectural","Metal","Architectural Hardware","Other Hardware","hook (hardware)",NA,NA,1,1,"1","1"
1711,430,"WIRE","PIN 1BOW.27.101",5768,12644,"STP","C17","1",0,25,"Architectural","Metal","Architectural Hardware","Other Hardware","wire",NA,NA,1,0.816496580927726,"1","1"
1712,430,"UN","PIN 1BOW.27.101",5827,12644,"STP","C17","2",25,54,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified nail",NA,NA,1,0.874474632195206,"1","2"
