"","CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","dN","comp.cl","art.cl"
"3304","BBG","1796","1BOW.27.101","4614","Site A","486",0.99,546385.26,4685589.12,"EU","21","1",11.2,65.4,"Domestic","Glass","Glass Vessel","Bottle Glass","blue bottle glass",NA,NA,1,1.01010101010101,"2","1"
"3305","BBG","1820","1BOW.27.101","3091","Site A","477",1,546390.59,4685608.79,"EU","12","5",51.4,91.8,"Domestic","Glass","Glass Vessel","Bottle Glass","blue bottle glass",NA,NA,2,2,"3","1"
"3306","BBG","1729","1BOW.27.101","2168","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Domestic","Glass","Glass Vessel","Bottle Glass","blue bottle glass",NA,NA,1,1,"5","1"
"3307","BBG","1793","1BOW.27.101","3610","Site A","483",0.5,546387.39,4685588.97,"EU","18","3",37.2,38.6,"Domestic","Glass","Glass Vessel","Bottle Glass","blue bottle glass",NA,NA,1,2,"1","1"
"3308","CPIN","1763","1BOW.27.101","5383","Site A","473",1.49,546398.78,4685606.33,"EU","08","4A",30.6,39.6,"Domestic","Metal","Personal Item","Clothing Related","pin",NA,NA,1,0.671140939597315,"6","2"
"3309","CPIN","1854","1BOW.27.101","4491","Site C","442",0.86,546409.64,4685643.69,"EU","05","1",17.2,40.4,"Domestic","Metal","Personal Item","Clothing Related","pin",NA,NA,1,1.16279069767442,"4","2"
"3310","CPIN","1729","1BOW.27.101","2187","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","pin",NA,NA,1,1,"5","2"
"3311","CPIN","1762","1BOW.27.101","5355","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Domestic","Metal","Personal Item","Clothing Related","pin",NA,NA,1,0.671140939597315,"1","2"
"3312","BWR","1761","1BOW.27.101","5319","Site A","473",1.49,546398.78,4685606.33,"EU","08","2",19.75,22.2,"Architectural","Metal","Architectural Hardware","Other Hardware","barbed wire",1886,1970,15,10.0671140939597,"1","5"
"3313","BWR","1729","1BOW.27.101","2186","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Other Hardware","barbed wire",1886,1970,2,2,"5","5"
"3314","GCS","1729","1BOW.27.101","2165","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Domestic","Glass","Glass Object","Collar Stud","glass collar stud",NA,NA,1,1,"5","5"
"3315","DBK","1899","1BOW.27.101","6017","Site C","457",1.03,546407.27,4685639.16,"EU","13","4",66,84.8,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,0.970873786407767,"1","3"
"3316","DBK","1878","1BOW.27.101","5674","Site C","450",1,546409.16,4685634.73,"EU","09C/D","5",97.8,117.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,1,"6","3"
"3317","DBK","1824","1BOW.27.101","3411","Site A","480",1,546389.68,4685609.19,"EU","15","4",36,46,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,1,"3","3"
"3318","DBK","1870","1BOW.27.101","5589","Site C","447",0.5,546407.52,4685634.03,"EU","09A","2",23.8,49.4,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,2,"1","3"
"3319","DBK","1908","1BOW.27.101","6084","Site C","459",0.49,546409.32,4685640.27,"EU","14","2",8.6,37,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,2.04081632653061,"6","3"
"3320","DBK","1889","1BOW.27.101","5885","Site C","454",0.99,546410.72,4685651.81,"EU","11","3",47.6,71.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,1.01010101010101,"1","3"
"3321","DBK","1861","1BOW.27.101","5507","Site C","444",0.97,546407.93,4685637.9,"EU","07","4",56.8,69.2,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,1.03092783505155,"4","3"
"3322","DBK","1778","1BOW.27.101","3147","Site A","479",1,546397.13,4685608.52,"EU","14","1",6,14,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,1,"4","3"
"3323","DBK","1904","1BOW.27.101","6046","Site C","458",0.5,546407.99,4685638.91,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,2,"6","3"
"3324","SSP","1738","1BOW.27.101","4699","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Architectural","Ceramics","Architectural Ceramic","Stoneware","stoneware sewer pipe frag",NA,NA,1,1.01010101010101,"1","2"
"3325","SSP","1824","1BOW.27.101","3410","Site A","480",1,546389.68,4685609.19,"EU","15","4",36,46,"Architectural","Ceramics","Architectural Ceramic","Stoneware","stoneware sewer pipe frag",NA,NA,1,1,"3","2"
"3326","SSP","1834","1BOW.27.101","3969","Site A","499",0.5,546401.93,4685613.23,"EU","30","1",24.4,34,"Architectural","Ceramics","Architectural Ceramic","Stoneware","stoneware sewer pipe frag",NA,NA,1,2,"2","2"
"3327","SSP","1762","1BOW.27.101","5351","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Ceramics","Architectural Ceramic","Stoneware","stoneware sewer pipe frag",NA,NA,1,0.671140939597315,"1","2"
"3328","ANY","1876","1BOW.27.101","5648","Site C","449",0.5,546409.14,4685634.74,"EU","09C","2",36.4,46,"Domestic","Ceramics","Sherd","Yellowware","annular yellowware",1830,1940,1,2,"3","3"
"3329","ANY","1824","1BOW.27.101","3417","Site A","480",1,546389.68,4685609.19,"EU","15","4",36,46,"Domestic","Ceramics","Sherd","Yellowware","annular yellowware",1830,1940,1,1,"3","3"
"3330","ANY","1788","1BOW.27.101","3555","Site A","482",0.5,546389.01,4685587.68,"EU","17","1",9.6,19,"Domestic","Ceramics","Sherd","Yellowware","annular yellowware",1830,1940,2,4,"2","3"
"3331","ANY","1826","1BOW.27.101","3472","Site A","480",1,546389.68,4685609.19,"EU","15","6",55,67.8,"Domestic","Ceramics","Sherd","Yellowware","annular yellowware",1830,1940,1,1,"3","3"
"3332","SPCL","1824","1BOW.27.101","3407","Site A","480",1,546389.68,4685609.19,"EU","15","4",36,46,"Other","Ground or Rough Stone","Other Worked Stone","Slate","slate pencil",NA,NA,1,1,"3","3"
"3333","SPCL","1904","1BOW.27.101","6040","Site C","458",0.5,546407.99,4685638.91,"EU","13A","2",21.8,41.4,"Other","Ground or Rough Stone","Other Worked Stone","Slate","slate pencil",NA,NA,1,2,"6","3"
"3334","GCG","1762","1BOW.27.101","5342","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Domestic","Glass","Glass Vessel","Curved Glass","green curved glass",NA,NA,4,2.68456375838926,"1","2"
"3335","GCG","1764","1BOW.27.101","5422","Site A","473",1.49,546398.78,4685606.33,"EU","08","4B",28,38,"Domestic","Glass","Glass Vessel","Curved Glass","green curved glass",NA,NA,2,1.34228187919463,"1","2"
"3336","BAIL","1737","1BOW.27.101","4669","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Metal","Domestic/Activity","Pail/Bucket","bail/handle from pail or bucket",NA,NA,1,1.01010101010101,"1","2"
"3337","GEAR","1757","1BOW.27.101","5165","Site A","472",1,546395.78,4685610.31,"EU","07","7",67.6,73.4,"Architectural","Metal","Architectural Hardware","Other Hardware","gear",NA,NA,1,1,"1","4"
"3338","GEAR","1817","1BOW.27.101","2940","Site A","477",1,546390.59,4685608.79,"EU","12","2",28.2,35.8,"Architectural","Metal","Architectural Hardware","Other Hardware","gear",NA,NA,1,1,"5","4"
"3339","GEAR","1737","1BOW.27.101","4650","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Architectural","Metal","Architectural Hardware","Other Hardware","gear",NA,NA,1,1.01010101010101,"1","4"
"3340","AUHW","1737","1BOW.27.101","4668","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Metal","Domestic/Activity","Automotive","automotive hardware",NA,NA,34,34.3434343434343,"1","2"
"3341","BIF","1737","1BOW.27.101","4662","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Native","Chipped Stone","Other Tool","Biface","biface",NA,NA,7,7.07070707070707,"1","0"
"3342","BIF","1082","1BOW.00.101","1588","Site A","87",0.12,546387.69,4685602.76,"STP","87","1",0,27,"Native","Chipped Stone","Other Tool","Biface","biface",NA,NA,1,8.33333333333333,"4","0"
"3343","BIF","1810","1BOW.27.101","3875","Site A","492",1,546386.92,4685604.4,"EU","27","2",17.4,49.8,"Native","Chipped Stone","Other Tool","Biface","biface",NA,NA,3,3,"3","0"
"3344","BIF","1307","1BOW.00.101","1749","Site A","228",0.99,546386.5,4685603.49,"EU","1","2",17.8,54.4,"Native","Chipped Stone","Other Tool","Biface","biface",NA,NA,4,4.04040404040404,"4","0"
"3345","LGBG","1819","1BOW.27.101","3021","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Domestic","Glass","Glass Vessel","Bottle Glass","light green bottle glass",NA,NA,2,2,"5","2"
"3346","LGBG","1738","1BOW.27.101","4704","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Domestic","Glass","Glass Vessel","Bottle Glass","light green bottle glass",NA,NA,2,2.02020202020202,"1","2"
"3347","LGBG","1737","1BOW.27.101","4640","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Glass","Glass Vessel","Bottle Glass","light green bottle glass",NA,NA,9,9.09090909090909,"1","2"
"3348","STRP","1803","1BOW.27.101","3737","Site A","491",0.99,546393.37,4685597.65,"EU","26","1",6.4,15.8,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,8,8.08080808080808,"2","3"
"3349","STRP","1819","1BOW.27.101","3012","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,9,9,"5","3"
"3350","STRP","1681","1BOW.27.101","3279","Site A","412",0.12,546397.85,4685616.68,"STP","B","1",0,16,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,1,8.33333333333333,"6","3"
"3351","STRP","1737","1BOW.27.101","4672","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,7,7.07070707070707,"1","3"
"3352","STRP","1804","1BOW.27.101","3759","Site A","491",0.99,546393.37,4685597.65,"EU","26","2",15.8,24.4,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,1,1.01010101010101,"5","3"
"3353","STRP","1755","1BOW.27.101","5088","Site A","472",1,546395.78,4685610.31,"EU","07","5",48,57.4,"Architectural","Metal","Architectural Hardware","Other Hardware","strapping",NA,NA,10,10,"1","3"
"3354","OCER","1837","1BOW.27.101","4031","Site A","499",0.5,546401.93,4685613.23,"EU","30","4",50,59.2,"Domestic","Ceramics","Sherd","Other Ceramic","other ceramic tableware",NA,NA,1,2,"6","3"
"3355","OCER","1737","1BOW.27.101","4673","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Ceramics","Sherd","Other Ceramic","other ceramic tableware",NA,NA,1,1.01010101010101,"1","3"
"3356","FPR","1775","1BOW.27.101","3068","Site A","478",1,546388.2,4685588.33,"EU","13","4",29.4,36.6,"Domestic","Ceramics","Sherd","Redware","flowerpot",NA,NA,16,16,"1","2"
"3357","FPR","1789","1BOW.27.101","3572","Site A","482",0.5,546389.01,4685587.68,"EU","17","2",19,43.4,"Domestic","Ceramics","Sherd","Redware","flowerpot",NA,NA,1,2,"4","2"
"3358","FPR","918","1BOW.00.101","595","Site A","92",0.12,546392.64,4685616.46,"STP","92","2",30,65,"Domestic","Ceramics","Sherd","Redware","flowerpot",NA,NA,1,8.33333333333333,"5","2"
"3359","FPR","1779","1BOW.27.101","3163","Site A","479",1,546397.13,4685608.52,"EU","14","2",14,24.8,"Domestic","Ceramics","Sherd","Redware","flowerpot",NA,NA,3,3,"1","2"
"3360","FPR","1761","1BOW.27.101","5302","Site A","473",1.49,546398.78,4685606.33,"EU","08","2",19.75,22.2,"Domestic","Ceramics","Sherd","Redware","flowerpot",NA,NA,1,0.671140939597315,"1","2"
"3361","OTHW","1759","1BOW.27.101","5239","Site A","472",1,546395.78,4685610.31,"EU","07","9",80.2,83.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,1,"3","1"
"3362","OTHW","1904","1BOW.27.101","6047","Site C","458",0.5,546407.99,4685638.91,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,2,"6","1"
"3363","OTHW","1750","1BOW.27.101","4883","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,0.617283950617284,"1","1"
"3364","OTHW","892","1BOW.00.101","346","Site C","82",0.12,546401.15,4685634.85,"STP","82","1",0,50,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,2,16.6666666666667,"2","1"
"3365","OTHW","909","1BOW.00.101","513","Site A","86",0.12,546391.55,4685609.7,"STP","86","2",27,84,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,2,16.6666666666667,"4","1"
"3366","OTHW","1750","1BOW.27.101","4879","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,0.617283950617284,"1","1"
"3367","OTHW","1908","1BOW.27.101","6086","Site C","459",0.49,546409.32,4685640.27,"EU","14","2",8.6,37,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,2.04081632653061,"6","1"
"3368","OTHW","1763","1BOW.27.101","5376","Site A","473",1.49,546398.78,4685606.33,"EU","08","4A",30.6,39.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,0.671140939597315,"6","1"
"3369","OTHW","1819","1BOW.27.101","2999","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,1,"5","1"
"3370","OTHW","1759","1BOW.27.101","5244","Site A","472",1,546395.78,4685610.31,"EU","07","9",80.2,83.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,1,"3","1"
"3371","OTHW","1892","1BOW.27.101","5961","Site C","454",0.99,546410.72,4685651.81,"EU","11","6/BT",97.5,125,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,1.01010101010101,"2","1"
"3372","CBS","1904","1BOW.27.101","6044","Site C","458",0.5,546407.99,4685638.91,"EU","13A","2",21.8,41.4,"Domestic","Ceramics","Sherd","Stoneware","buff salt-glazed stoneware, clear-glazed interior",1820,1900,1,2,"6","3"
"3373","CLTG","1757","1BOW.27.101","5155","Site A","472",1,546395.78,4685610.31,"EU","07","7",67.6,73.4,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, leaded",NA,NA,2,2,"1","4"
"3374","LBG","1820","1BOW.27.101","3098","Site A","477",1,546390.59,4685608.79,"EU","12","5",51.4,91.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass, leaded",NA,NA,1,1,"3","4"
"3375","LBG","1807","1BOW.27.101","3709","Site A","491",0.99,546393.37,4685597.65,"EU","26","5",70.8,73.25,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass, leaded",NA,NA,1,1.01010101010101,"1","4"
"3376","GUPI","1820","1BOW.27.101","3089","Site A","477",1,546390.59,4685608.79,"EU","12","5",51.4,91.8,"Architectural","Metal","Architectural Hardware","Other Hardware","general utility pipe",NA,NA,1,1,"3","4"
"3377","TWN","1762","1BOW.27.101","5365","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Wrought Nail","wrought nail, 'T' head",1750,1820,2,1.34228187919463,"1","2"
"3378","TWN","1725","1BOW.27.101","1811","Site A","463",1,546394.12,4685588.85,"EU","01","1",5.2,11.8,"Architectural","Metal","Architectural Hardware","Wrought Nail","wrought nail, 'T' head",1750,1820,1,1,"2","2"
"3379","CAP","1725","1BOW.27.101","1790","Site A","463",1,546394.12,4685588.85,"EU","01","1",5.2,11.8,"Architectural","Metal","Architectural Hardware","Other Hardware","cap (metal hardware)",NA,NA,1,1,"2","2"
"3380","CAP","1762","1BOW.27.101","5362","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Other Hardware","cap (metal hardware)",NA,NA,1,0.671140939597315,"1","2"
"3381","NUT","1762","1BOW.27.101","5358","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Other Hardware","nut (metal hardware)",NA,NA,1,0.671140939597315,"1","2"
"3382","NUT","1899","1BOW.27.101","6030","Site C","457",1.03,546407.27,4685639.16,"EU","13","4",66,84.8,"Architectural","Metal","Architectural Hardware","Other Hardware","nut (metal hardware)",NA,NA,1,0.970873786407767,"1","2"
"3383","NUT","1786","1BOW.27.101","3544","Site A","481",0.5,546387.19,4685588.51,"EU","16","4",43,53.4,"Architectural","Metal","Architectural Hardware","Other Hardware","nut (metal hardware)",NA,NA,1,2,"3","2"
"3384","OAMT","1730","1BOW.27.101","2216","Site A","470",1,546396.67,4685609.86,"EU","05","2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Other Architectural Metal","other architectural metal",NA,NA,2,2,"5","2"
"3385","OAMT","1762","1BOW.27.101","5357","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Other Architectural Metal","other architectural metal",NA,NA,2,1.34228187919463,"1","2"
"3386","CROD","1822","1BOW.27.101","3353","Site A","480",1,546389.68,4685609.19,"EU","15","2",23.4,26.2,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,7,7,"1","1"
"3387","CROD","1817","1BOW.27.101","2924","Site A","477",1,546390.59,4685608.79,"EU","12","2",28.2,35.8,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,3,3,"5","1"
"3388","CROD","1855","1BOW.27.101","4515","Site C","443",1.46,546409.91,4685644.7,"EU","06","1",7.2,96.6,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,4,2.73972602739726,"1","1"
"3389","CROD","1818","1BOW.27.101","2955","Site A","477",1,546390.59,4685608.79,"EU","12","3",35.8,43.8,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,3,3,"5","1"
"3390","CROD","1816","1BOW.27.101","2729","Site A","477",1,546390.59,4685608.79,"EU","12","1",19.8,28.2,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,1,1,"5","1"
"3391","CROD","1821","1BOW.27.101","3337","Site A","480",1,546389.68,4685609.19,"EU","15","1",13,22,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,3,3,"5","1"
"3392","CROD","1819","1BOW.27.101","2994","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,1,1,"5","1"
"3393","LOCK","1822","1BOW.27.101","3377","Site A","480",1,546389.68,4685609.19,"EU","15","2",23.4,26.2,"Domestic","Metal","Domestic/Activity","Keys/Locks","lock",NA,NA,1,1,"1","1"
"3394","MTOY","1822","1BOW.27.101","3352","Site A","480",1,546389.68,4685609.19,"EU","15","2",23.4,26.2,"Domestic","Metal","Domestic/Activity","Toys","metal toy",NA,NA,1,1,"1","1"
"3395","STOV","1837","1BOW.27.101","6213","Site A","499",0.5,546401.93,4685613.23,"EU","30","4",50,59.2,"Domestic","Metal","Domestic/Activity","Stove/Furnaces","cast iron stove or furnace",NA,NA,1,2,"6","3"
"3396","GEI","1898","1BOW.27.101","5990","Site C","457",1.03,546407.27,4685639.16,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","green edge-decorated ironstone/whiteware",1830,1860,1,0.970873786407767,"1","1"
"3397","GEI","1899","1BOW.27.101","6016","Site C","457",1.03,546407.27,4685639.16,"EU","13","4",66,84.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","green edge-decorated ironstone/whiteware",1830,1860,1,0.970873786407767,"1","1"
"3398","PSEA","1916","1BOW.27.101","6148","Site C","462",0.63,546413.65,4685651.56,"EU","15B","2",34.4,48,"Other","Other","Plastic","Plastic","plastic twist top cap seal",NA,NA,1,1.58730158730159,"2","1"
"3399","PSEA","1875","1BOW.27.101","5640","Site C","449",0.5,546409.14,4685634.74,"EU","09C","1",19,36.4,"Other","Other","Plastic","Plastic","plastic twist top cap seal",NA,NA,1,2,"5","1"
"3400","UB","1915","1BOW.27.101","6170","Site C","462",0.63,546413.65,4685651.56,"EU","15B","1",9.5,34.4,"Other","Bone/Antler","Refuse/Unmodified","Bone","unmodified bone",NA,NA,1,1.58730158730159,"2","1"
"3401","UB","1916","1BOW.27.101","6150","Site C","462",0.63,546413.65,4685651.56,"EU","15B","2",34.4,48,"Other","Bone/Antler","Refuse/Unmodified","Bone","unmodified bone",NA,NA,1,1.58730158730159,"2","1"
