"CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
"UIS",1759,"PIN 1BOW.27.101",5235,12645,472,"EU","07","9",80.2,83.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1765,"PIN 1BOW.27.101",5432,12645,473,"EU","08","4C",31.5,41.5,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1838,"PIN 1BOW.27.101",4052,12645,499,"EU","30","5",59.2,66.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1752,"PIN 1BOW.27.101",4967,12645,472,"EU","07","2",12,29.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1806,"PIN 1BOW.27.101",3822,12645,491,"EU","26","4",63.4,70.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"1","4"
"UIS",1789,"PIN 1BOW.27.101",3576,12645,482,"EU","17","2",19,43.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"3","4"
"UIS",1824,"PIN 1BOW.27.101",3431,12645,480,"EU","15","4",36,46,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,10,1.35263835140173,"4","4"
"UIS",1841,"PIN 1BOW.27.101",4074,12645,500,"EU","31","1",3.8,14.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1737,"PIN 1BOW.27.101",4687,12645,464,"EU","02","1",4.4,11.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1726,"PIN 1BOW.27.101",6212,12645,463,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1745,"PIN 1BOW.27.101",4824,12645,467,"EU","03","2",25.8,116,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1761,"PIN 1BOW.27.101",5320,12645,473,"EU","08","2",19.75,22.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"1","4"
"UIS",1756,"PIN 1BOW.27.101",5134,12645,472,"EU","07","6",57.4,67.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1737,"PIN 1BOW.27.101",4686,12645,464,"EU","02","1",4.4,11.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1755,"PIN 1BOW.27.101",5079,12645,472,"EU","07","5",48,57.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1803,"PIN 1BOW.27.101",3738,12645,491,"EU","26","1",6.4,15.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1752,"PIN 1BOW.27.101",4961,12645,472,"EU","07","2",12,29.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1827,"PIN 1BOW.27.101",3497,12645,480,"EU","15","7",67.8,75.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,11,1.4879021865419,"3","4"
"UIS",1809,"PIN 1BOW.27.101",6206,12645,492,"EU","27","1",2.2,17.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1763,"PIN 1BOW.27.101",5398,12645,473,"EU","08","4A",30.6,39.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"1","4"
"UIS",1738,"PIN 1BOW.27.101",4720,12645,464,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1803,"PIN 1BOW.27.101",3741,12645,491,"EU","26","1",6.4,15.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,0.676319175700864,"4","4"
"UIS",1745,"PIN 1BOW.27.101",4823,12645,467,"EU","03","2",25.8,116,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1838,"PIN 1BOW.27.101",4057,12645,499,"EU","30","5",59.2,66.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1751,"PIN 1BOW.27.101",4921,12645,472,"EU","07","1",3.6,12,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,0.541055340560691,"4","4"
"UIS",1750,"PIN 1BOW.27.101",4895,12645,471,"EU","06","1",2.6,34.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"3","4"
"UIS",1740,"PIN 1BOW.27.101",4753,12645,464,"EU","02","4",46.2,99.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"3","4"
"UIS",1753,"PIN 1BOW.27.101",4990,12645,472,"EU","07","3",29.4,38.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1743,"PIN 1BOW.27.101",3317,12645,498,"EU","02B","1",4.8,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1755,"PIN 1BOW.27.101",5082,12645,472,"EU","07","5",48,57.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1729,"PIN 1BOW.27.101",2193,12645,470,"EU","05","2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1818,"PIN 1BOW.27.101",2960,12645,477,"EU","12","3",35.8,43.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1830,"PIN 1BOW.27.101",3943,12645,495,"EU","29","2",20,30,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1831,"PIN 1BOW.27.101",3957,12645,495,"EU","29","3",30,43,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1773,"PIN 1BOW.27.101",3046,12645,478,"EU","13","2",14.4,23.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"2","4"
"UIS",1757,"PIN 1BOW.27.101",5173,12645,472,"EU","07","7",67.6,73.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,0.541055340560691,"3","4"
"UIS",1778,"PIN 1BOW.27.101",3155,12645,479,"EU","14","1",6,14,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"2","4"
"UIS",1794,"PIN 1BOW.27.101",4612,12645,484,"EU","19","1",9.2,52,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"2","4"
"UIS",1739,"PIN 1BOW.27.101",4741,12645,464,"EU","02","3",25.4,46.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.270527670280346,"4","4"
"UIS",1809,"PIN 1BOW.27.101",3847,12645,492,"EU","27","1",2.2,17.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"4","4"
"UIS",1729,"PIN 1BOW.27.101",2190,12645,470,"EU","05","2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"4","4"
"UIS",1803,"PIN 1BOW.27.101",3730,12645,491,"EU","26","1",6.4,15.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1836,"PIN 1BOW.27.101",3997,12645,499,"EU","30","3",42.2,50,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1752,"PIN 1BOW.27.101",4968,12645,472,"EU","07","2",12,29.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1780,"PIN 1BOW.27.101",3217,12645,479,"EU","14","3",24.8,33.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"1","4"
"UIS",1738,"PIN 1BOW.27.101",4723,12645,464,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"UIS",1744,"PIN 1BOW.27.101",4779,12645,467,"EU","03","1",3.8,25.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"3","4"
"UIS",1831,"PIN 1BOW.27.101",3958,12645,495,"EU","29","3",30,43,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,0.676319175700864,"4","4"
"UIS",1799,"PIN 1BOW.27.101",3690,12645,488,"EU","23","2",13.6,45,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,0.405791505420518,"4","4"
"UIS",1738,"PIN 1BOW.27.101",4721,12645,464,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,0.676319175700864,"4","4"
"UIS",1799,"PIN 1BOW.27.101",3687,12645,488,"EU","23","2",13.6,45,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.135263835140173,"4","4"
"CS",1780,"PIN 1BOW.27.101",3225,12645,479,"EU","14","3",24.8,33.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"1","4"
"CS",1726,"PIN 1BOW.27.101",1995,12645,463,"EU","01","2",11.8,37.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,12,2.20670913746948,"4","4"
"CS",1757,"PIN 1BOW.27.101",5146,12645,472,"EU","07","7",67.6,73.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1747,"PIN 1BOW.27.101",4856,12645,469,"EU","04","2",26.6,61.66,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"1","4"
"CS",1804,"PIN 1BOW.27.101",3753,12645,491,"EU","26","2",15.8,24.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1744,"PIN 1BOW.27.101",4771,12645,467,"EU","03","1",3.8,25.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1750,"PIN 1BOW.27.101",4858,12645,471,"EU","06","1",2.6,34.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1830,"PIN 1BOW.27.101",3929,12645,495,"EU","29","2",20,30,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"4","4"
"CS",1763,"PIN 1BOW.27.101",5367,12645,473,"EU","08","4A",30.6,39.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,4,0.735569712489827,"1","4"
"CS",1753,"PIN 1BOW.27.101",4999,12645,472,"EU","07","3",29.4,38.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,7,1.2872469968572,"4","4"
"CS",1815,"PIN 1BOW.27.101",5474,12645,474,"EU","09","3",20.6,28.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"3","4"
"CS",1746,"PIN 1BOW.27.101",4845,12645,469,"EU","04","1",3,26.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"2","4"
"CS",1745,"PIN 1BOW.27.101",4798,12645,467,"EU","03","2",25.8,116,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,5,0.919462140612284,"4","4"
"CS",1839,"PIN 1BOW.27.101",4078,12645,499,"EU","30","6",66.4,72.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1779,"PIN 1BOW.27.101",3158,12645,479,"EU","14","2",14,24.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.551677284367371,"1","4"
"CS",1829,"PIN 1BOW.27.101",3907,12645,495,"EU","29","1",9.4,20,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,5,0.919462140612284,"2","4"
"CS",1727,"PIN 1BOW.27.101",2105,12645,470,"EU","05","1A (Outside)",3.33,10,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1797,"PIN 1BOW.27.101",4623,12645,487,"EU","22","1",7.2,52.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"2","4"
"CS",1805,"PIN 1BOW.27.101",3771,12645,491,"EU","26","3",24.4,63.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.551677284367371,"3","4"
"CS",1755,"PIN 1BOW.27.101",5052,12645,472,"EU","07","5",48,57.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.551677284367371,"4","4"
"CS",1756,"PIN 1BOW.27.101",5100,12645,472,"EU","07","6",57.4,67.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"4","4"
"CS",1762,"PIN 1BOW.27.101",5336,12645,473,"EU","08","3",22.2,30.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"1","4"
"CS",1738,"PIN 1BOW.27.101",4697,12645,464,"EU","02","2",11.6,25.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"4","4"
"CS",1807,"PIN 1BOW.27.101",3706,12645,491,"EU","26","5",70.8,73.25,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,4,0.735569712489827,"3","4"
"CS",1769,"PIN 1BOW.27.101",2683,12645,476,"EU","11","2",18.6,32.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1837,"PIN 1BOW.27.101",4006,12645,499,"EU","30","4",50,59.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1799,"PIN 1BOW.27.101",3676,12645,488,"EU","23","2",13.6,45,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"4","4"
"CS",1838,"PIN 1BOW.27.101",4030,12645,499,"EU","30","5",59.2,66.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"4","4"
"CS",1754,"PIN 1BOW.27.101",5020,12645,472,"EU","07","4",38.8,48,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,8,1.47113942497965,"4","4"
"CS",1758,"PIN 1BOW.27.101",5175,12645,472,"EU","07","8",73.4,80.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.367784856244914,"3","4"
"CS",1841,"PIN 1BOW.27.101",4058,12645,500,"EU","31","1",3.8,14.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"CS",1842,"PIN 1BOW.27.101",4092,12645,500,"EU","31","2",14.2,23,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,4,0.735569712489827,"3","4"
"CS",1752,"PIN 1BOW.27.101",4933,12645,472,"EU","07","2",12,29.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,6,1.10335456873474,"4","4"
"CS",1778,"PIN 1BOW.27.101",3149,12645,479,"EU","14","1",6,14,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"2","4"
"CS",1806,"PIN 1BOW.27.101",3808,12645,491,"EU","26","4",63.4,70.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,24,4.41341827493896,"1","4"
"CS",1816,"PIN 1BOW.27.101",2723,12645,477,"EU","12","1",19.8,28.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.183892428122457,"3","4"
"TARP",1750,"PIN 1BOW.27.101",4859,12645,471,"EU","06","1",2.6,34.4,"Architectural","Other","Debris","Tar","tarpaper",NA,NA,1,0.104257207028537,"3","5"
"TARP",1769,"PIN 1BOW.27.101",2686,12645,476,"EU","11","2",18.6,32.8,"Architectural","Other","Debris","Tar","tarpaper",NA,NA,5,0.521286035142687,"3","5"
"TARP",1725,"PIN 1BOW.27.101",1809,12645,463,"EU","01","1",5.2,11.8,"Architectural","Other","Debris","Tar","tarpaper",NA,NA,13,1.35534369137099,"2","5"
"TARP",1726,"PIN 1BOW.27.101",1996,12645,463,"EU","01","2",11.8,37.2,"Architectural","Other","Debris","Tar","tarpaper",NA,NA,9,0.938314863256837,"4","5"
"BNUT",1821,"PIN 1BOW.27.101",3333,12645,480,"EU","15","1",13,22,"Other","Botanical","Sample","Nut","nut (botanical)",NA,NA,1,0.894427190999916,"3","1"
"BNUT",1751,"PIN 1BOW.27.101",4913,12645,472,"EU","07","1",3.6,12,"Other","Botanical","Sample","Nut","nut (botanical)",NA,NA,1,0.894427190999916,"4","1"
"BNUT",1730,"PIN 1BOW.27.101",2204,12645,470,"EU","05","2B (North)",17.66,20.33,"Other","Botanical","Sample","Nut","nut (botanical)",NA,NA,1,0.894427190999916,"3","1"
"BNUT",1737,"PIN 1BOW.27.101",4639,12645,464,"EU","02","1",4.4,11.6,"Other","Botanical","Sample","Nut","nut (botanical)",NA,NA,1,0.894427190999916,"4","1"
"BNUT",1726,"PIN 1BOW.27.101",1990,12645,463,"EU","01","2",11.8,37.2,"Other","Botanical","Sample","Nut","nut (botanical)",NA,NA,1,0.894427190999916,"4","1"
"CFG",1757,"PIN 1BOW.27.101",5158,12645,472,"EU","07","7",67.6,73.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,4,0.970142500145332,"3","1"
"CFG",1746,"PIN 1BOW.27.101",4833,12645,469,"EU","04","1",3,26.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,2,0.485071250072666,"2","1"
"CFG",1741,"PIN 1BOW.27.101",3130,12645,497,"EU","02A","1",3.6,25.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,3,0.727606875108999,"3","1"
"CFG",1682,"PIN 1BOW.27.101",3287,12645,412,"STP","B","2",16,53,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1844,"PIN 1BOW.27.101",4137,12645,500,"EU","31","4",27.6,38.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1759,"PIN 1BOW.27.101",5226,12645,472,"EU","07","9",80.2,83.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1841,"PIN 1BOW.27.101",4070,12645,500,"EU","31","1",3.8,14.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1745,"PIN 1BOW.27.101",4791,12645,467,"EU","03","2",25.8,116,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,11,2.66789187539966,"4","1"
"CFG",1750,"PIN 1BOW.27.101",4866,12645,471,"EU","06","1",2.6,34.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,2,0.485071250072666,"3","1"
"CFG",1726,"PIN 1BOW.27.101",1989,12645,463,"EU","01","2",11.8,37.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,10,2.42535625036333,"4","1"
"CFG",1781,"PIN 1BOW.27.101",3237,12645,479,"EU","14","4",33.6,46,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"1","1"
"CFG",1780,"PIN 1BOW.27.101",3230,12645,479,"EU","14","3",24.8,33.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"1","1"
"CFG",1762,"PIN 1BOW.27.101",5343,12645,473,"EU","08","3",22.2,30.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"1","1"
"CFG",1756,"PIN 1BOW.27.101",5120,12645,472,"EU","07","6",57.4,67.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"4","1"
"CFG",1810,"PIN 1BOW.27.101",3870,12645,492,"EU","27","2",17.4,49.8,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1744,"PIN 1BOW.27.101",4762,12645,467,"EU","03","1",3.8,25.8,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1729,"PIN 1BOW.27.101",2167,12645,470,"EU","05","2A (South)",10,19,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,5,1.21267812518166,"4","1"
"CFG",1836,"PIN 1BOW.27.101",3994,12645,499,"EU","30","3",42.2,50,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,2,0.485071250072666,"3","1"
"CFG",1758,"PIN 1BOW.27.101",5205,12645,472,"EU","07","8",73.4,80.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,5,1.21267812518166,"3","1"
"CFG",1795,"PIN 1BOW.27.101",3621,12645,485,"EU","20","1",11.5,23,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1764,"PIN 1BOW.27.101",5423,12645,473,"EU","08","4B",28,38,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,4,0.970142500145332,"1","1"
"CFG",1763,"PIN 1BOW.27.101",5378,12645,473,"EU","08","4A",30.6,39.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,3,0.727606875108999,"1","1"
"CFG",1837,"PIN 1BOW.27.101",4013,12645,499,"EU","30","4",50,59.2,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,2,0.485071250072666,"3","1"
"CFG",1805,"PIN 1BOW.27.101",3777,12645,491,"EU","26","3",24.4,63.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,4,0.970142500145332,"3","1"
"CFG",1809,"PIN 1BOW.27.101",3837,12645,492,"EU","27","1",2.2,17.4,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,10,2.42535625036333,"4","1"
"CFG",1814,"PIN 1BOW.27.101",5468,12645,474,"EU","09","2",15.2,20.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"CFG",1803,"PIN 1BOW.27.101",3736,12645,491,"EU","26","1",6.4,15.8,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,3,0.727606875108999,"4","1"
"CFG",1737,"PIN 1BOW.27.101",4647,12645,464,"EU","02","1",4.4,11.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"4","1"
"CFG",1815,"PIN 1BOW.27.101",5491,12645,474,"EU","09","3",20.6,28.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.242535625036333,"3","1"
"UWN",1755,"PIN 1BOW.27.101",5078,12645,472,"EU","07","5",48,57.4,"Architectural","Metal","Architectural Hardware","Wrought Nail","unidentified wrought nail",NA,NA,1,0.912870929175277,"4","2"
"UWN",1819,"PIN 1BOW.27.101",3011,12645,477,"EU","12","4",44.8,51.4,"Architectural","Metal","Architectural Hardware","Wrought Nail","unidentified wrought nail",NA,NA,1,0.912870929175277,"2","2"
